,Year,State,Tax,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,PRECIP,N_WET_NH4,N_WET_NO3,N_WET,N_DRY_HNO3,N_DRY_NO3,N_DRY_TNO3,N_DRY_NH4,N_DRY_NH3,N_DRY_NH3NET,N_DRY_NOM,N_DRY_NRED,N_DRY_NOXI,N_DRY,S_WET_SO4,S_WET,S_DRY_SO2,S_DRY_SO4,S_DRY,NA_DRY,NA_WET,MG_DRY,MG_WET,K_DRY,K_WET,CA_DRY,CA_WET,CL_DRY,CL_WET
20,2001,ND,1164353.0,674715,341076,333639,308533,301985,5109,3418,18246,18899,3572,3620,177,161,5439,5556,313617,307191,6690,4961,21359,22230,4724,4733,418,396,333717,327199,302647,296961,4866,3226,17524,18177,3494,3546,159,139,5027,5150,307363,301810,6286,4611,20373,21255,4586,4586,370,340,7359,6440,5886,5024,243,192,722,722,78,74,18,22,412,406,6254,5381,404,350,986,975,138,147,48,56,35.534,0.964,0.774,1.738,0.659,0.124,0.783,0.089,0.275,-0.332,0.201,0.364,0.984,1.347,0.835,0.835,0.707,0.057,0.764,0.084,0.185,0.036,0.117,0.033,0.078,0.242,0.753,0.021,0.171
21,2001,NE,3037408.0,1829542,908109,921433,818946,832203,43900,42412,11888,11791,16166,17542,1100,990,16109,16495,833755,847331,51670,50497,17808,17963,20349,21664,1825,1766,819074,841301,740493,761703,41790,40407,7246,7665,15577,16986,529,491,13439,14049,752856,774605,48527,47529,11633,12441,19303,20654,1095,1098,89035,80132,78453,70500,2110,2005,4642,4126,589,556,571,499,2670,2446,80899,72726,3143,2968,6175,5522,1046,1010,730,668,70.117,3.46,2.082,5.542,1.029,0.111,1.14,0.196,3.354,-1.235,0.458,3.55,1.598,5.148,2.283,2.283,0.807,0.093,0.9,0.043,0.289,0.03,0.196,0.04,0.231,0.253,2.279,0.024,0.46
22,2001,NH,1755620.0,1316762,649537,667225,615024,633080,9263,7258,1844,1696,13805,15355,260,268,9341,9568,623976,642273,12555,10718,5562,5430,16757,18353,616,621,631038,648804,599434,617381,7915,6097,1408,1319,13653,15167,161,171,8467,8669,607608,625735,10687,9034,4780,4733,16420,17984,475,483,18499,18421,15590,15699,1348,1161,436,377,152,188,99,97,874,899,16368,16538,1868,1684,782,697,337,369,141,138,90.373,1.04,2.556,3.596,1.98,0.048,2.028,0.191,0.493,0.254,0.607,0.684,2.636,3.32,3.403,3.403,1.173,0.212,1.384,0.129,0.474,0.019,0.091,0.031,0.1,0.083,0.505,0.12,0.984
23,2001,NJ,19253297.0,8799446,4283799,4515647,3205619,3341226,604175,679523,26183,23840,365156,384984,3893,3870,78773,82204,3272220,3409794,647452,726882,46842,46095,394880,414797,7935,8196,3495577,3739066,2541618,2689215,531945,604368,6193,6523,358546,378336,1207,1264,56068,59360,2587908,2737491,559418,635348,19461,21391,384462,404408,4187,4628,788222,776581,664001,652011,72230,75155,19990,17317,6610,6648,2686,2606,22705,22844,684312,672303,88034,91534,27381,24704,10418,10389,3748,3568,96.02,2.146,3.612,5.758,4.014,0.351,4.365,0.386,0.42,-0.217,2.071,0.805,6.436,7.241,7.307,7.307,6.375,0.374,6.749,0.567,1.049,0.122,0.225,0.08,0.113,0.401,0.995,0.336,2.271
24,2001,NV,3832227.0,2702405,1364110,1338295,1074661,1031096,117209,114607,21629,21408,92763,112093,9648,9659,48200,49432,1115720,1072937,134191,132665,34608,34793,116006,135709,17597,17800,996248,987656,745595,718704,106319,103683,11511,12173,87488,106642,7791,7842,37544,38612,777409,751211,119713,117973,20020,21127,106658,126094,14119,14330,367862,350639,329066,312392,10890,10924,10118,9235,5275,5451,1857,1817,10656,10820,338311,321726,14478,14692,14588,13666,9348,9615,3478,3470,36.717,0.622,0.801,1.423,1.761,0.113,1.874,0.124,0.52,0.344,0.206,0.644,2.08,2.724,0.522,0.522,0.183,0.091,0.275,0.129,0.195,0.042,0.059,0.039,0.048,0.384,0.555,0.046,0.297
25,2001,NY,44858302.0,19399878,9389210,10010668,6803696,7102454,1566454,1817459,92459,90908,717087,772259,11759,12300,197755,215288,6964692,7274676,1683194,1950040,149957,154756,784795,843608,22142,24021,7697605,8270732,5524907,5813189,1306617,1522540,27351,29244,699672,754643,3679,4032,135379,147084,5632951,5928459,1377939,1603972,62018,68442,758505,816148,10822,12124,1691605,1739936,1278789,1289265,259837,294919,65108,61664,17415,17616,8080,8268,62376,68204,1331741,1346217,305255,346068,87939,86314,26290,27460,11320,11897,100.8712,1.7882000000000002,3.1352,4.9232,5.2074,0.13319999999999999,5.3404,0.28040000000000004,0.6512,0.2324,0.8004,0.9315999999999999,6.1408000000000005,7.0724,4.921799999999999,4.921799999999999,4.348599999999999,0.27759999999999996,4.6262,0.1236,0.3794,0.030199999999999998,0.1256,0.0336,0.1272,0.166,0.7704,0.0848,0.8854
26,2001,OH,19617950.0,11539336,5634098,5905238,4735673,4926900,680511,747896,15304,14482,94835,103459,2733,2608,105042,109893,4832944,5027953,744501,816356,47126,48935,116796,125742,5741,5726,5450101,5732269,4583203,4785707,664703,731373,10659,10521,93362,101989,1742,1798,96432,100881,4672685,4878627,723320,794003,38906,41275,113917,122834,4333,4471,183997,172969,152470,141193,15808,16523,4645,3961,1473,1470,991,810,8610,9012,160259,149326,21181,22353,8220,7660,2879,2908,1408,1255,97.8135,2.6477500000000003,3.6845,6.3325,4.612,0.26675,4.8785,0.3265,0.6917500000000001,-1.0835,1.446,1.01825,6.32475,7.3427500000000006,8.057,8.057,12.46875,0.26275,12.7315,0.1315,0.51,0.07525,0.2455,0.04625,0.2645,0.36825,1.635,0.0955,1.34375
27,2001,OK,6341714.0,3759944,1860310,1899634,1414162,1441155,142128,143209,167292,170183,32073,35571,2809,2642,101846,106874,1507752,1538940,166511,169087,247087,254525,41541,45285,4719,4556,1683666,1742775,1268498,1313223,136319,137626,152965,157480,30836,34430,2119,2043,92929,97973,1354041,1403005,158087,160840,225994,235084,39242,43098,3680,3623,176644,156859,145664,127932,5809,5583,14327,12703,1237,1141,690,599,8917,8901,153711,135935,8424,8247,21093,19441,2299,2187,1039,933,109.128,2.328,2.176,4.504,2.752,0.134,2.887,0.331,1.671,1.071,1.022,2.002,3.908,5.91,3.752,3.752,1.61,0.249,1.859,0.233,0.876,0.059,0.195,0.066,0.308,0.236,2.158,0.11,1.38
28,2001,PA,22571889.0,12711160,6195979,6515181,5212458,5451591,686503,748546,20319,19763,174198,186945,3553,3624,98948,104712,5301002,5544366,747950,815611,47618,49572,199367,212679,7360,7546,5824771,6160125,4924498,5180277,637245,698140,8481,8741,170668,183606,1429,1491,82450,87870,4998653,5258387,686874,752648,29823,32591,193106,206880,4395,4558,371208,355056,287960,271314,49258,50406,11838,11022,3530,3339,2124,2133,16498,16842,302349,285979,61076,62963,17795,16981,6261,5799,2965,2988,83.7726,2.1126,3.1038,5.2166,5.0378,0.20600000000000002,5.2438,0.3776,0.5434,-0.5694,1.552,0.921,6.7958,7.7170000000000005,6.3100000000000005,6.3100000000000005,13.0714,0.33999999999999997,13.411599999999998,0.12840000000000001,0.3252,0.0374,0.1524,0.035199999999999995,0.1518,0.202,0.9640000000000001,0.0804,1.0298
29,2001,SD,977469.0,816166,408434,407732,353981,353984,6492,4240,36032,36991,3744,4135,291,245,7894,8137,361292,361565,8749,6561,41051,42243,5063,5407,578,503,396309,397388,344824,346271,6206,4049,34279,35413,3684,4052,168,166,7148,7437,351460,353227,8232,6161,38775,40188,4904,5220,409,373,12125,10344,9157,7713,286,191,1753,1578,60,83,123,79,746,700,9832,8338,517,400,2276,2055,159,187,169,130,47.537,1.543,1.277,2.82,1.09,0.087,1.177,0.092,0.454,0.336,0.239,0.547,1.416,1.962,1.125,1.125,0.35,0.061,0.412,0.055,0.172,0.023,0.11,0.033,0.11,0.185,1.302,0.025,0.251
30,2001,TN,8043347.0,6355311,3097846,3257465,2484142,2577282,504643,565793,13981,12366,44605,49960,2910,2536,47565,49528,2527923,2622625,528725,591545,31788,30967,55270,60868,4860,4554,2939258,3124855,2347290,2463688,496330,557968,8360,8114,43384,48814,1431,1433,42463,44838,2386526,2504908,518004,581394,23648,24471,53014,58713,3012,3132,158588,132610,136852,113594,8313,7825,5621,4252,1221,1146,1479,1103,5102,4690,141397,117717,10721,10151,8140,6496,2256,2155,1848,1422,117.08999999999999,1.7786666666666668,2.526333333333333,4.305,3.9143333333333334,0.12266666666666666,4.037,0.26033333333333336,0.4843333333333333,-0.4223333333333333,1.514,0.7446666666666667,5.550666666666667,6.2956666666666665,6.2250000000000005,6.2250000000000005,5.458333333333333,0.2813333333333333,5.739666666666667,0.09599999999999999,0.6136666666666667,0.033,0.16033333333333333,0.03266666666666667,0.24833333333333332,0.251,0.9173333333333332,0.06833333333333334,1.5456666666666667
31,2001,TX,29422936.0,25241971,12520270,12721701,10194200,10264300,1488283,1594402,129309,122682,492050,518567,15865,15638,200563,206112,10373972,10447964,1572151,1683449,202227,197857,559533,586682,27579,27882,7728595,7995612,5656631,5787447,1404126,1506655,40542,41039,471989,498396,9217,9420,146090,152655,5787145,5922644,1466444,1574101,87884,91454,525300,552519,17074,18067,4791675,4726089,4537569,4476853,84157,87747,88767,81643,20061,20171,6648,6218,54473,53457,4586827,4525320,105707,109348,114343,106403,34233,34163,10505,9815,78.38499999999999,1.5056666666666665,1.4373333333333334,2.943,1.4799999999999998,0.152,1.6316666666666666,0.20166666666666666,0.4093333333333334,-0.21066666666666667,0.6616666666666667,0.6110000000000001,2.2936666666666667,2.904666666666667,2.837666666666667,2.837666666666667,1.2853333333333332,0.26266666666666666,1.5476666666666665,0.49466666666666675,1.4556666666666667,0.11266666666666668,0.239,0.07333333333333333,0.268,0.37966666666666665,2.188,0.17600000000000002,2.4663333333333335
32,2001,UT,4072968.0,2775332,1394096,1381236,1283515,1273566,19309,14734,20632,20266,27274,31107,13677,12546,29689,29017,1311023,1300692,26524,21729,30032,29638,38614,42260,19999,18328,1207970,1206766,1117073,1117103,15366,11110,13341,13903,25731,29628,12701,11635,23758,23387,1139027,1138961,20994,16603,19572,20188,35668,39402,18335,16851,186126,174470,166442,156463,3943,3624,7291,6363,1543,1479,976,911,5931,5630,171996,161731,5530,5126,10460,9450,2946,2858,1664,1477,19.948999999999998,0.37,0.5495,0.9195,0.859,0.051000000000000004,0.9105000000000001,0.0475,0.103,-0.21450000000000002,0.16799999999999998,0.15050000000000002,1.078,1.229,0.429,0.429,0.203,0.036000000000000004,0.2395,0.0405,0.1015,0.015,0.07250000000000001,0.023,0.0375,0.113,0.6735,0.0165,0.1615
33,2001,VA,13085329.0,8023699,3938126,4085573,2843621,2894250,756926,826664,21753,19921,214318,238669,4279,3979,97229,102090,2929939,2983735,804350,878762,47107,47682,253758,278889,8817,8659,3606204,3779740,2565772,2640112,732195,801780,10456,10522,210467,234933,2572,2721,84742,89672,2640985,2718643,773213,847293,30437,33067,246525,271787,6339,6616,331922,305833,277849,254138,24731,24884,11297,9399,3851,3736,1707,1258,12487,12418,288954,265092,31137,31469,16670,14615,7233,7102,2478,2043,96.34466666666667,1.7603333333333335,2.2596666666666665,4.020333333333333,6.911666666666666,0.16533333333333333,7.077333333333333,0.45799999999999996,0.91,0.595,1.5206666666666668,1.3679999999999997,8.598,9.966,5.0040000000000004,5.0040000000000004,8.967333333333334,0.4626666666666667,9.430333333333333,0.15733333333333333,0.5673333333333334,0.04566666666666667,0.133,0.042666666666666665,0.6356666666666667,0.19299999999999998,0.7346666666666666,0.13,1.5576666666666668
34,2001,VT,1552739.0,625879,308263,317616,294804,303721,3640,2876,1191,1127,3562,4558,93,82,4973,5252,299618,308836,5194,4487,3677,3790,4786,5852,253,232,303617,312974,290943,299850,3398,2667,1036,995,3513,4491,78,67,4649,4904,295465,304641,4768,4093,3357,3486,4685,5726,221,208,4646,4642,3861,3871,242,209,155,132,49,67,15,15,324,348,4153,4195,426,394,320,304,101,126,32,24,118.0995,2.2605,4.099,6.359500000000001,4.714,0.094,4.808,0.2675,0.7795000000000001,0.609,0.8905,1.0470000000000002,5.699,6.7455,6.4094999999999995,6.4094999999999995,3.088,0.281,3.3695,0.153,0.5675,0.0315,0.197,0.035,0.3095,0.135,1.2635,0.0895,1.1975
35,2001,WA,12679410.0,6742830,3358424,3384406,2769337,2774926,136572,117236,62534,60854,229208,267143,22091,21775,138682,142472,2894285,2903773,179008,160730,111311,112975,290520,328557,36985,36805,2961675,3019920,2429414,2464146,125671,107143,44574,44762,223109,261210,19874,19743,119033,122916,2536881,2575541,161791,144389,82940,86765,278180,316141,32738,32603,396749,364486,339923,310780,10901,10093,17960,16092,6099,5933,2217,2032,19649,19556,357404,328232,17217,16341,28371,26210,12340,12416,4247,4202,122.97875,0.45799999999999996,0.8732500000000001,1.33125,0.89225,0.0685,0.9605,0.088,0.33775,-0.72575,0.62675,0.4255,1.58775,2.0135,1.359,1.359,0.7665,0.112,0.879,0.2595,2.7992500000000002,0.036,0.31174999999999997,0.0495,0.20525,0.06125,0.5105,0.11025,4.9635
36,2001,WI,11768235.0,5690475,2824176,2866299,2503292,2534420,180674,187038,30373,30031,64657,68104,1340,1182,43840,45524,2544093,2576719,202156,209733,46441,47034,75374,78902,2950,2699,2647311,2705450,2347794,2394262,173143,179507,24296,24478,63405,66854,853,758,37820,39591,2383092,2431136,191563,199127,37244,38489,73263,76775,2219,2062,176865,160849,155498,140158,7531,7531,6077,5553,1252,1250,487,424,6020,5933,161001,145583,10593,10606,9197,8545,2111,2127,731,637,106.702,3.996,3.045,7.041,2.25,0.268,2.518,0.306,3.251,2.897,0.693,3.557,3.211,6.768,3.937,3.937,1.524,0.162,1.687,0.068,0.31,0.052,0.257,0.042,0.192,0.288,2.191,0.061,0.567
37,2001,WV,3422875.0,1854239,914308,939931,858662,888703,34462,29524,2154,1835,5982,6744,244,235,12804,12890,870907,901044,41377,36469,6869,6745,8014,8682,651,657,902229,929640,848460,879880,33652,28891,1859,1664,5871,6662,193,195,12194,12348,860156,891722,40224,35560,6293,6298,7763,8494,550,563,12079,10291,10202,8823,810,633,295,171,111,82,51,40,610,542,10751,9322,1153,909,576,447,251,188,101,94,108.48249999999999,1.9155,3.1775,5.092499999999999,4.3005,0.1205,4.421,0.399,0.27549999999999997,-0.126,1.967,0.6745,6.388,7.0625,6.9990000000000006,6.9990000000000006,10.0095,0.4475,10.457,0.099,0.276,0.0345,0.1195,0.044,0.172,0.249,0.9675,0.07200000000000001,0.9315
38,2001,WY,1124292.0,564487,287785,276702,270088,259647,3083,2103,7320,7146,2073,2647,277,243,4944,4916,274815,264330,4371,3412,10015,9774,3210,3804,596,556,261248,252727,246463,238396,2703,1735,5899,5910,1917,2480,194,180,4072,4026,250368,242255,3746,2783,8030,7966,2924,3486,450,444,26537,23975,23625,21251,380,368,1421,1236,156,167,83,63,872,890,24447,22075,625,629,1985,1808,286,318,146,112,36.116749999999996,0.685,0.72575,1.4105,0.765125,0.0615,0.826375,0.074875,0.30362500000000003,0.14250000000000002,0.21275,0.37825,1.0391249999999999,1.4172500000000001,0.666625,0.666625,0.40725,0.052625,0.459875,0.052625,0.194,0.021,0.082875,0.038125,0.073,0.187,0.8126249999999999,0.024125,0.20525000000000002
39,2002,AL,6509765.0,4785437,2322988,2462449,1657051,1708508,587969,673265,16787,16096,26475,29246,2931,2236,31775,33098,1685590,1737861,602300,688725,31614,31442,32945,36006,4234,3719,2219208,2380041,1570120,1639766,581110,667181,12868,13271,25547,28540,1044,980,28519,30303,1595896,1666780,593948,681290,25967,27204,31378,34691,2003,2131,103780,82408,86931,68742,6859,6084,3919,2825,928,706,1887,1256,3256,2795,89694,71081,8352,7435,5647,4238,1567,1315,2231,1588,145.915,2.765,2.763,5.528,4.195,0.165,4.36,0.307,1.535,0.791,1.932,1.842,6.291,8.134,6.587,6.587,6.929,0.272,7.2,0.153,1.342,0.036,0.277,0.051,0.642,0.135,1.211,0.106,2.466
40,2002,AR,5176050.0,2921964,1434724,1487240,1159262,1187080,216407,238623,13178,13073,17947,20008,3573,3235,24357,25221,1181927,1210463,225508,248179,26094,26536,22225,24394,4576,4239,1334757,1399725,1069598,1108709,213186,235651,10003,10377,17181,19327,2952,2803,21837,22858,1089955,1129934,221472,244476,21388,22340,20970,23271,3745,3615,99967,87515,89664,78371,3221,2972,3175,2696,766,681,621,432,2520,2363,91972,80529,4036,3703,4706,4196,1255,1123,831,624,122.898,1.949,2.457,4.406,3.132,0.078,3.21,0.206,1.217,0.678,1.516,1.423,4.726,6.15,4.314,4.314,1.472,0.227,1.699,0.19,1.611,0.038,0.256,0.05,0.537,0.146,1.559,0.092,2.609
41,2002,AZ,8477321.0,6407172,3183922,3223250,2696389,2731840,147100,135101,166315,170237,88871,101197,8736,7438,76511,77437,2764637,2801049,175874,164602,195792,200093,115867,128081,14823,13710,2227904,2275834,1832998,1874603,127328,114756,126085,132838,80886,93087,6227,4972,54380,55578,1881277,1924208,148948,136943,143929,151411,101659,113694,10680,9669,956018,947416,863391,857237,19772,20345,40230,37399,7985,8110,2509,2466,22131,21859,883360,876841,26926,27659,51863,48682,14208,14387,4143,4041,23.680333333333333,0.6103333333333333,0.6796666666666665,1.2903333333333333,1.6243333333333334,0.12066666666666666,1.7446666666666666,0.09599999999999999,0.36566666666666664,0.13166666666666668,0.253,0.4613333333333334,1.9976666666666667,2.4593333333333334,0.6003333333333334,0.6003333333333334,0.36000000000000004,0.08466666666666667,0.4443333333333333,0.131,0.209,0.039,0.08,0.043333333333333335,0.067,0.276,0.7473333333333333,0.044000000000000004,0.316
42,2002,CA,77755376.0,37319502,18545938,18773564,13871272,13797795,1225792,1260514,317587,305568,2401000,2660686,90582,91510,639705,657491,14431194,14370439,1406290,1452701,515335,513789,2735187,2998110,158158,162417,11444589,11812292,7476718,7540429,1079499,1106783,81451,83010,2291144,2548642,66055,67172,449722,466256,7866977,7942953,1208391,1245386,186916,199270,2553652,2813588,115621,119703,7101349,6961272,6394554,6257366,146293,153731,236136,222558,109856,112044,24527,24338,189983,191235,6564217,6427486,197899,207315,328419,314519,181535,184522,42537,42714,47.0935,0.66525,0.45375,1.119,4.2136249999999995,0.25875,4.4723749999999995,0.238375,2.29675,2.054875,0.449625,2.534875,4.922000000000001,7.4567499999999995,0.363375,0.363375,0.457375,0.11249999999999999,0.57,0.301875,0.681625,0.06075,0.08825000000000001,0.075625,0.0645,0.26037499999999997,0.35275,0.08837500000000001,1.1455
43,2002,CO,6923171.0,5047349,2529516,2517833,2238772,2225593,113617,102504,40083,38398,66774,79571,4308,4195,65962,67572,2299050,2287489,136897,126324,67019,66500,89838,102952,8524,8463,1996915,2005835,1765551,1772536,101424,89872,16073,15560,62791,75576,2947,2853,48129,49438,1809559,1817823,119266,108286,32019,32378,81968,95006,6111,6058,532601,511998,473221,453057,12193,12632,24010,22838,3983,3995,1361,1342,17833,18134,489491,469666,17631,18038,35000,34122,7870,7946,2413,2405,44.505250000000004,0.69125,0.85975,1.55125,1.5485,0.14975,1.6982499999999998,0.128,0.3315,0.19874999999999998,0.28275,0.4595,1.9809999999999999,2.44025,0.57325,0.57325,0.28275,0.095,0.37775,0.09375,0.13374999999999998,0.0395,0.095,0.0525,0.0815,0.35475,1.2349999999999999,0.04825,0.20525
44,2002,CT,9032787.0,3579114,1742318,1836796,1441093,1511609,187394,206010,8532,8299,68687,72954,1909,1600,34703,36324,1471374,1543137,207270,227947,18553,19269,79010,82999,3827,3281,1501202,1595455,1241976,1314101,162305,178328,3557,3625,66795,71142,575,622,25994,27637,1264655,1337919,176119,193862,10805,11628,75645,80083,1825,1871,241116,241341,199117,197508,25089,27682,4975,4674,1892,1812,1334,978,8709,8687,206719,205218,31151,34085,7748,7641,3365,2916,2002,1410,114.43,1.749,2.989,4.738,5.883,0.177,6.06,0.257,0.808,0.24,1.841,1.065,7.9,8.965,4.925,4.925,4.382,0.31,4.693,0.381,1.59,0.056,0.233,0.045,0.269,0.114,0.724,0.157,2.901
45,2002,FL,25352237.0,18845537,9211956,9633581,7283546,7549744,1487667,1604089,46815,42520,220972,256520,9665,9219,163291,171489,7423720,7695721,1576594,1698837,91375,89932,274396,312981,21621,21863,7110823,7482779,5354717,5569488,1385356,1500395,24074,23996,212196,247522,5572,5583,128908,135795,5463618,5683052,1452524,1572157,58517,61117,257931,295908,15431,16146,2101133,2150802,1928829,1980256,102311,103694,22741,18524,8776,8998,4093,3636,34383,35694,1960102,2012669,124070,126680,32858,28815,16465,17073,6190,5717,151.572,1.2694999999999999,2.0585,3.3285,2.3064999999999998,0.34400000000000003,2.6505,0.187,0.3065,-0.4895,0.815,0.493,3.4659999999999997,3.9589999999999996,4.026,4.026,1.4575,0.5895,2.0469999999999997,1.8535,6.3309999999999995,0.2475,0.7415,0.145,0.469,0.33999999999999997,1.3479999999999999,2.3455,11.1515
46,2002,GA,13772147.0,9711881,4741185,4970696,3061074,3090985,1409148,1596899,25983,22711,158265,168519,5645,4876,81070,86706,3130050,3163352,1455582,1649275,52261,51212,181680,192992,9608,9128,4279527,4575277,2670590,2761605,1372234,1560136,10664,11007,154631,165294,2854,2627,68554,74608,2728798,2823611,1411604,1605319,31210,34189,175611,187250,5968,6117,461658,395419,390484,329380,36914,36763,15319,11704,3634,3225,2791,2249,12516,12098,401252,339741,43978,43956,21051,17023,6069,5742,3640,3011,125.193,2.518,2.04,4.558,3.718,0.093,3.81,0.237,0.565,-0.335,1.901,0.802,5.712,6.513,4.885,4.885,5.395,0.265,5.66,0.245,1.478,0.041,0.25,0.054,1.1,0.113,0.751,0.114,2.692
47,2002,ID,2271075.0,1570746,786799,783947,740893,737955,6369,4593,13096,12837,8991,11076,1484,1315,15966,16171,756082,753421,9492,7758,21049,20853,14317,16405,2849,2692,694727,699023,658195,661894,5315,3663,8773,8881,8306,10427,1171,1032,12967,13126,670631,674534,7853,6209,14710,14903,12963,15112,2281,2159,92072,84924,82698,76061,1054,930,4323,3956,685,649,313,283,2999,3045,85451,78887,1639,1549,6339,5950,1354,1293,568,533,51.8,1.162,0.937,2.099,0.609,0.034,0.642,0.058,0.396,-0.191,0.241,0.454,0.884,1.338,0.793,0.793,0.09,0.042,0.132,0.042,0.42,0.015,0.075,0.034,0.146,0.094,0.577,0.019,0.493
48,2002,IL,22474774.0,12840172,6296986,6543186,4964948,5069705,891991,1011866,38423,35442,293196,314860,3813,3620,104615,107693,5059753,5166559,942199,1065836,68464,67029,330410,351903,8152,7945,5247403,5558102,4006174,4172996,860448,979213,9459,9653,285666,307486,1600,1556,84056,87198,4082112,4251060,901207,1023362,29627,31617,318564,340237,5011,5031,1049583,985084,958774,896709,31543,32653,28964,25789,7530,7374,2213,2064,20559,20495,977641,915499,40992,42474,38837,35412,11846,11666,3141,2914,96.52266666666667,3.0976666666666666,2.869666666666667,5.967666666666666,2.6023333333333336,0.334,2.936666666666667,0.2996666666666667,1.205,-0.9723333333333333,1.2590000000000001,1.5046666666666664,4.195333333333333,5.700333333333333,4.982666666666667,4.982666666666667,3.855333333333333,0.159,4.014666666666667,0.09933333333333333,0.6699999999999999,0.109,0.3116666666666667,0.063,0.2846666666666667,0.621,2.424,0.12033333333333333,1.068
49,2002,IN,10200590.0,6490432,3193102,3297330,2783184,2858216,290433,314817,12675,11841,51925,55327,1780,1757,53105,55372,2833009,2909996,320563,346842,28709,28748,63606,67261,3724,3785,2987399,3111585,2600568,2694649,281120,305239,7104,7175,50561,54053,941,1011,47105,49458,2644869,2740971,308123,334155,20267,21311,61297,64951,2531,2713,205703,185745,182616,163567,9313,9578,5571,4666,1364,1274,839,746,6000,5914,188140,169025,12440,12687,8442,7437,2309,2310,1193,1072,104.006,3.0940000000000003,2.975,6.069,3.454,0.29900000000000004,3.753,0.2865,1.173,-1.2109999999999999,1.4849999999999999,1.46,5.2379999999999995,6.6975,6.2165,6.2165,7.196,0.188,7.384,0.10400000000000001,0.8534999999999999,0.098,0.3115,0.0645,0.3165,0.588,2.0620000000000003,0.1245,1.479
50,2002,KS,4808361.0,2858190,1418108,1440082,1240965,1263364,88847,85011,16713,16420,33726,36452,1535,1330,36322,37505,1274568,1298018,105566,102426,32444,32882,41634,44435,2820,2675,1260619,1295424,1100214,1134793,83897,80115,11463,11721,32745,35489,1081,950,31219,32356,1129237,1164809,98321,95086,24375,25459,39744,42588,2116,2043,157489,144658,140751,128571,4950,4896,5250,4699,981,963,454,380,5103,5149,145331,133209,7245,7340,8069,7423,1890,1847,704,632,63.9135,2.63,1.9264999999999999,4.5565,1.852,0.2925,2.1445,0.219,1.012,-1.5695000000000001,0.762,1.2315,2.907,4.137499999999999,2.3695,2.3695,1.1284999999999998,0.13,1.2585,0.11649999999999999,0.469,0.066,0.20800000000000002,0.079,0.16999999999999998,1.1869999999999998,2.8985000000000003,0.079,0.6315
51,2002,KY,7974690.0,4348181,2139425,2208756,1903419,1966562,170703,173794,6447,5723,23824,26965,1760,1450,33272,34262,1934778,1998784,189490,193487,17177,16923,30207,33399,3030,2738,2064593,2149411,1838992,1915756,166247,170057,4456,4294,23187,26403,1114,1024,30597,31877,1867925,1945831,183719,188537,13919,14362,29027,32341,2179,2133,74832,59345,64427,50806,4456,3737,1991,1429,637,562,646,426,2675,2385,66853,52953,5771,4950,3258,2561,1180,1058,851,605,142.33319999999998,2.7923999999999998,3.0747999999999998,5.8671999999999995,5.4198,0.15860000000000002,5.5784,0.33540000000000003,0.8231999999999999,-0.12080000000000002,1.4247999999999998,1.159,7.0032,8.1624,6.433,6.433,7.654999999999999,0.31779999999999997,7.972799999999999,0.09759999999999999,1.1778,0.0334,0.2508,0.041,0.3274,0.1956,1.6312000000000002,0.1018,1.9655999999999998
52,2002,MD,10821276.0,5788645,2799911,2988734,1747482,1798342,809748,927900,16163,14834,156577,173158,2844,2595,67097,71905,1804251,1857887,847935,971374,34970,35945,180680,197797,5813,5885,2550898,2762335,1547593,1619023,784337,902108,6821,7270,153874,170473,1243,1359,57030,62102,1595584,1670080,816637,939582,21199,24162,175691,192848,3758,4168,249013,226399,199889,179319,25411,25792,9342,7564,2703,2685,1601,1236,10067,9803,208667,187807,31298,31792,13771,11783,4989,4949,2055,1717,103.396,1.787,2.16,3.947,5.9655000000000005,0.3425,6.308,0.4345,0.63,-0.14800000000000002,2.7945,1.0645,9.102,10.1665,4.5920000000000005,4.5920000000000005,8.114,0.4855,8.5995,0.6759999999999999,3.7990000000000004,0.11800000000000001,0.46199999999999997,0.10450000000000001,0.27549999999999997,0.3225,0.5920000000000001,0.3415,7.015000000000001
